matchup,h2h_win_rate
Gambia-Sierra Leone,0.5
Ghana-Sierra Leone,0.17391304347826086
Guinea-Bissau-Sierra Leone,0.5625
Guinea-Sierra Leone,0.2692307692307692
Iran-Sierra Leone,0.5
Iraq-Sierra Leone,0.5
Ivory Coast-Sierra Leone,0.0
Jordan-Sierra Leone,1.0
Kenya-Sierra Leone,0.5
Lesotho-Sierra Leone,0.0
Liberia-Sierra Leone,0.3157894736842105
Malawi-Sierra Leone,0.0
Mali-Sierra Leone,0.15384615384615385
Mauritania-Sierra Leone,0.6
Morocco-Sierra Leone,0.0
Niger-Sierra Leone,0.5
Nigeria-Sierra Leone,0.13043478260869565
Senegal-Sierra Leone,0.29411764705882354
Seychelles-Sierra Leone,0.5
Afghanistan-Singapore,0.3333333333333333
Argentina-Singapore,0.5
Australia-Singapore,0.0
Azerbaijan-Singapore,0.5
Bahrain-Singapore,0.1111111111111111
Bangladesh-Singapore,0.25
Brunei-Singapore,0.8461538461538461
Bulgaria-Singapore,0.5
Cambodia-Singapore,0.75
Canada-Singapore,0.0
China-Singapore,0.11764705882352941
East Timor-Singapore,1.0
Fiji-Singapore,0.5
Finland-Singapore,0.5
Ghana-Singapore,0.5
Guam-Singapore,0.5
Hong Kong-Singapore,0.30952380952380953
India-Singapore,0.44
Indonesia-Singapore,0.3384615384615385
Iran-Singapore,0.0
Iraq-Singapore,0.2
Israel-Singapore,0.5
Japan-Singapore,0.12
Jordan-Singapore,0.125
Kazakhstan-Singapore,0.5
Kuwait-Singapore,0.1111111111111111
Kyrgyzstan-Singapore,0.0
Laos-Singapore,0.7857142857142857
Lebanon-Singapore,0.5
Macao-Singapore,0.6666666666666666
Malaysia-Singapore,0.25609756097560976
Maldives-Singapore,1.0
Mauritius-Singapore,0.5
Mongolia-Singapore,0.5
Myanmar-Singapore,0.46
Nepal-Singapore,0.75
New Zealand-Singapore,0.0
North Korea-Singapore,0.25
Norway-Singapore,0.5
Oman-Singapore,0.1
Pakistan-Singapore,0.375
Palestine-Singapore,0.6
Papua New Guinea-Singapore,1.0
Philippines-Singapore,0.68
Poland-Singapore,0.5
Qatar-Singapore,0.07692307692307693
Saudi Arabia-Singapore,0.0
Anguilla-Sint Maarten,0.7142857142857143
Antigua and Barbuda-Sint Maarten,0.5
Aruba-Sint Maarten,0.5
Bermuda-Sint Maarten,0.5
Bonaire-Sint Maarten,0.5
British Virgin Islands-Sint Maarten,0.5
Cayman Islands-Sint Maarten,0.5
Curaçao-Sint Maarten,0.5
Dominica-Sint Maarten,0.25
French Guiana-Sint Maarten,0.5
Grenada-Sint Maarten,0.5
Guadeloupe-Sint Maarten,0.0
Haiti-Sint Maarten,0.0
Jamaica-Sint Maarten,0.0
Martinique-Sint Maarten,0.0
Puerto Rico-Sint Maarten,0.5
Saint Barthelemy-Sint Maarten,0.0
Saint Kitts and Nevis-Sint Maarten,0.2857142857142857
Saint Lucia-Sint Maarten,0.0
Saint Martin-Sint Maarten,0.0
Sint Eustatius-Sint Maarten,0.5
Algeria-Slovakia,0.5
Andorra-Slovakia,1.0
Argentina-Slovakia,0.5
Armenia-Slovakia,0.0
Australia-Slovakia,0.5
Austria-Slovakia,0.2
Azerbaijan-Slovakia,0.8181818181818182
Belarus-Slovakia,0.75
Belgium-Slovakia,0.0
Bolivia-Slovakia,1.0
Bosnia and Herzegovina-Slovakia,0.5
Brazil-Slovakia,0.5
Bulgaria-Slovakia,0.5
Cameroon-Slovakia,0.5
Chile-Slovakia,0.5
China-Slovakia,0.5
Colombia-Slovakia,0.0
Costa Rica-Slovakia,0.0
Croatia-Slovakia,0.125
Cyprus-Slovakia,0.6
Czechia-Slovakia,0.23076923076923078
Denmark-Slovakia,0.5
Egypt-Slovakia,0.5
England-Slovakia,0.0
Estonia-Slovakia,1.0
Faroe Islands-Slovakia,1.0
Finland-Slovakia,0.6666666666666666
France-Slovakia,0.3333333333333333
Georgia-Slovakia,0.5
Germany-Slovakia,0.3
Gibraltar-Slovakia,0.5
Greece-Slovakia,0.2
Guatemala-Slovakia,0.5
Hungary-Slovakia,0.6
Iceland-Slovakia,0.6666666666666666
Iran-Slovakia,0.0
Ireland-Slovakia,0.0
Israel-Slovakia,0.5
Italy-Slovakia,0.0
Japan-Slovakia,0.0
Jordan-Slovakia,0.5
Kazakhstan-Slovakia,0.0
Latvia-Slovakia,0.5
Lebanon-Slovakia,0.5
Liechtenstein-Slovakia,0.8
Lithuania-Slovakia,0.4
Luxembourg-Slovakia,0.75
Malaysia-Slovakia,1.0
Malta-Slovakia,0.7777777777777778
Mexico-Slovakia,0.5
Moldova-Slovakia,1.0
Montenegro-Slovakia,1.0
Morocco-Slovakia,0.0
Netherlands-Slovakia,0.0
New Zealand-Slovakia,0.5
North Macedonia-Slovakia,0.7142857142857143
Northern Ireland-Slovakia,0.5
Norway-Slovakia,0.25
Paraguay-Slovakia,0.0
Peru-Slovakia,0.0
Poland-Slovakia,0.5
Portugal-Slovakia,0.0
Romania-Slovakia,0.09090909090909091
Russia-Slovakia,0.4
San Marino-Slovakia,1.0
Saudi Arabia-Slovakia,0.5
Scotland-Slovakia,0.3333333333333333
Serbia-Slovakia,0.0
Albania-Slovenia,0.5
Algeria-Slovenia,1.0
Argentina-Slovenia,0.5
Armenia-Slovenia,0.5
Australia-Slovenia,0.5
Austria-Slovenia,0.2
Azerbaijan-Slovenia,0.5
Belarus-Slovenia,0.25
Belgium-Slovenia,0.0
Bosnia and Herzegovina-Slovenia,0.0
Bulgaria-Slovenia,0.0
Canada-Slovenia,0.5
China-Slovenia,0.5
Colombia-Slovenia,0.5
Croatia-Slovenia,0.1
Cyprus-Slovenia,0.45454545454545453
Czechia-Slovenia,0.25
Denmark-Slovenia,0.0
England-Slovenia,0.0
Estonia-Slovenia,0.7142857142857143
Faroe Islands-Slovenia,0.6666666666666666
Finland-Slovenia,0.0
France-Slovenia,0.0
Georgia-Slovenia,0.6666666666666666
Germany-Slovenia,0.5
Ghana-Slovenia,0.5
Gibraltar-Slovenia,0.5
Greece-Slovenia,0.0
Honduras-Slovenia,0.5
Hungary-Slovenia,0.6666666666666666
Iceland-Slovenia,0.6666666666666666
Israel-Slovenia,0.25
Italy-Slovenia,0.3333333333333333
Ivory Coast-Slovenia,0.5
Kazakhstan-Slovenia,1.0
Kosovo-Slovenia,0.6666666666666666
Latvia-Slovenia,0.75
Lithuania-Slovenia,0.2
Luxembourg-Slovenia,1.0
Malta-Slovenia,0.875
Mexico-Slovenia,0.5
Moldova-Slovenia,1.0
Montenegro-Slovenia,0.5
Netherlands-Slovenia,0.0
New Zealand-Slovenia,0.5
North Macedonia-Slovenia,0.16666666666666666
Northern Ireland-Slovenia,0.3333333333333333
Norway-Slovenia,0.16666666666666666
Oman-Slovenia,1.0
Paraguay-Slovenia,0.5
Poland-Slovenia,0.2857142857142857
Portugal-Slovenia,1.0
Qatar-Slovenia,0.5
Romania-Slovenia,0.25
Russia-Slovenia,0.3333333333333333
San Marino-Slovenia,1.0
Saudi Arabia-Slovenia,0.5
Scotland-Slovenia,0.0
Serbia-Slovenia,0.125
Slovakia-Slovenia,0.3
American Samoa-Solomon Islands,1.0
Australia-Solomon Islands,0.0
Cook Islands-Solomon Islands,1.0
Fiji-Solomon Islands,0.20930232558139536
Guam-Solomon Islands,1.0
Hong Kong-Solomon Islands,0.5
Kiribati-Solomon Islands,0.5
Macao-Solomon Islands,0.5
Malaysia-Solomon Islands,0.5
New Caledonia-Solomon Islands,0.39285714285714285
New Zealand-Solomon Islands,0.0
Papua New Guinea-Solomon Islands,0.6
Samoa-Solomon Islands,1.0
Singapore-Solomon Islands,0.0
Algeria-Somalia,0.0
Bahrain-Somalia,1.0
Botswana-Somalia,0.0
Burundi-Somalia,0.1111111111111111
Cameroon-Somalia,0.0
China-Somalia,0.0
Djibouti-Somalia,0.375
Egypt-Somalia,0.0
Eritrea-Somalia,0.0
Eswatini-Somalia,0.0
Ethiopia-Somalia,0.16666666666666666
Ghana-Somalia,0.0
Guinea-Somalia,0.0
Kenya-Somalia,0.1
Lebanon-Somalia,0.5
Libya-Somalia,0.0
Malawi-Somalia,0.0
Mauritania-Somalia,1.0
Morocco-Somalia,0.5
Mozambique-Somalia,0.0
Niger-Somalia,0.0
Oman-Somalia,0.0
Rwanda-Somalia,0.0
Sierra Leone-Somalia,0.5
Algeria-South Africa,0.25
Andorra-South Africa,0.5
Angola-South Africa,0.5333333333333333
Argentina-South Africa,0.0
Australia-South Africa,0.55
Benin-South Africa,1.0
Bolivia-South Africa,0.5
Botswana-South Africa,0.7058823529411765
Brazil-South Africa,0.0
Bulgaria-South Africa,0.5
Burkina Faso-South Africa,0.5
Burundi-South Africa,1.0
Cameroon-South Africa,0.3333333333333333
Canada-South Africa,0.5
Cape Verde-South Africa,0.4
Central African Republic-South Africa,1.0
Chad-South Africa,1.0
Chile-South Africa,0.5
Colombia-South Africa,0.5
Comoros-South Africa,0.5
Congo-South Africa,0.5454545454545454
Costa Rica-South Africa,1.0
Czechia-South Africa,0.5
DR Congo-South Africa,0.7142857142857143
Denmark-South Africa,0.0
Ecuador-South Africa,0.5
Egypt-South Africa,0.5833333333333334
England-South Africa,0.0
Equatorial Guinea-South Africa,1.0
Eswatini-South Africa,0.8333333333333334
Ethiopia-South Africa,0.3333333333333333
France-South Africa,0.25
Gabon-South Africa,0.6666666666666666
Gambia-South Africa,0.0
Georgia-South Africa,0.5
Germany-South Africa,0.0
Ghana-South Africa,0.375
Guatemala-South Africa,0.0
Guinea-Bissau-South Africa,0.5
Guinea-South Africa,0.0
Honduras-South Africa,0.5
Iceland-South Africa,0.0
Iraq-South Africa,0.5
Ireland-South Africa,0.0
Israel-South Africa,0.5
Italy-South Africa,0.0
Ivory Coast-South Africa,0.16666666666666666
Jamaica-South Africa,0.0
Japan-South Africa,0.5
Kenya-South Africa,0.6666666666666666
Lesotho-South Africa,0.6428571428571429
Liberia-South Africa,0.3333333333333333
Libya-South Africa,0.0
Madagascar-South Africa,0.6666666666666666
Malawi-South Africa,0.6923076923076923
Mali-South Africa,0.5
Malta-South Africa,0.5
Mauritania-South Africa,0.0
Mauritius-South Africa,0.6666666666666666
Mexico-South Africa,0.3333333333333333
Morocco-South Africa,0.375
Mozambique-South Africa,0.5833333333333334
Namibia-South Africa,0.5
Netherlands-South Africa,0.0
New Zealand-South Africa,1.0
Niger-South Africa,1.0
Nigeria-South Africa,0.125
North Korea-South Africa,0.5
Northern Ireland-South Africa,0.5
Norway-South Africa,0.5
Panama-South Africa,0.5
Paraguay-South Africa,0.3333333333333333
Poland-South Africa,1.0
Portugal-South Africa,0.0
Rwanda-South Africa,0.0
Saudi Arabia-South Africa,0.3333333333333333
Scotland-South Africa,1.0
Senegal-South Africa,0.2
Serbia-South Africa,0.5
Seychelles-South Africa,1.0
Sierra Leone-South Africa,0.0
Slovenia-South Africa,0.5
Afghanistan-South Korea,0.5
Algeria-South Korea,1.0
Angola-South Korea,0.5
Argentina-South Korea,0.0
Australia-South Korea,0.27586206896551724
Bahrain-South Korea,0.6666666666666666
Bangladesh-South Korea,1.0
Belarus-South Korea,0.5
Belgium-South Korea,0.0
Bolivia-South Korea,0.3333333333333333
Bosnia and Herzegovina-South Korea,1.0
Brazil-South Korea,0.125
Brunei-South Korea,1.0
Bulgaria-South Korea,0.0
Burkina Faso-South Korea,0.5
Cambodia-South Korea,0.8333333333333334
Cameroon-South Korea,0.5
Canada-South Korea,0.25
Chile-South Korea,0.0
China-South Korea,0.6052631578947368
Colombia-South Korea,0.5714285714285714
Costa Rica-South Korea,0.4444444444444444
Croatia-South Korea,0.3333333333333333
Cuba-South Korea,0.5
Czechia-South Korea,0.0
Denmark-South Korea,0.5
Ecuador-South Korea,0.0
Egypt-South Korea,0.29411764705882354
El Salvador-South Korea,0.5
England-South Korea,0.0
Finland-South Korea,1.0
France-South Korea,0.0
Georgia-South Korea,0.5
Germany-South Korea,0.3333333333333333
Ghana-South Korea,0.4444444444444444
Greece-South Korea,0.6666666666666666
Guam-South Korea,0.5
Guatemala-South Korea,0.0
Haiti-South Korea,0.5
Honduras-South Korea,1.0
Hong Kong-South Korea,0.8275862068965517
Hungary-South Korea,0.0
Iceland-South Korea,1.0
India-South Korea,0.7222222222222222
Indonesia-South Korea,0.8048780487804879
Iran-South Korea,0.30303030303030304
Iraq-South Korea,0.44
Israel-South Korea,0.4
Italy-South Korea,0.0
Ivory Coast-South Korea,0.5
Jamaica-South Korea,0.6666666666666666
Japan-South Korea,0.5185185185185185
Jordan-South Korea,0.5
Kazakhstan-South Korea,1.0
Kuwait-South Korea,0.52
Kyrgyzstan-South Korea,0.5
Laos-South Korea,1.0
Latvia-South Korea,1.0
Lebanon-South Korea,0.7333333333333333
Libya-South Korea,1.0
Macao-South Korea,1.0
Malaysia-South Korea,0.5932203389830508
Maldives-South Korea,0.0
Mali-South Korea,0.5
Malta-South Korea,1.0
Mexico-South Korea,0.23076923076923078
Moldova-South Korea,1.0
Mongolia-South Korea,0.5
Morocco-South Korea,0.0
Myanmar-South Korea,0.5185185185185185
Nepal-South Korea,1.0
Netherlands-South Korea,0.0
New Zealand-South Korea,0.7142857142857143
Nigeria-South Korea,0.5
North Korea-South Korea,0.4444444444444444
North Macedonia-South Korea,0.0
North Yemen-South Korea,0.5
Northern Ireland-South Korea,0.5
Norway-South Korea,0.5
Oman-South Korea,0.7142857142857143
Pakistan-South Korea,1.0
Palestine-South Korea,0.0
Panama-South Korea,0.5
Paraguay-South Korea,0.2857142857142857
Peru-South Korea,0.0
Philippines-South Korea,1.0
Poland-South Korea,0.5
Portugal-South Korea,1.0
Qatar-South Korea,0.5
Romania-South Korea,0.5
Russia-South Korea,0.0
Saudi Arabia-South Korea,0.3157894736842105
Scotland-South Korea,0.5
Senegal-South Korea,0.2
Serbia-South Korea,0.2
Singapore-South Korea,0.8846153846153846
Slovakia-South Korea,0.5
Benin-South Sudan,0.0
Botswana-South Sudan,0.5
Burkina Faso-South Sudan,0.0
Burundi-South Sudan,0.0
Congo-South Sudan,0.3333333333333333
DR Congo-South Sudan,0.0
Djibouti-South Sudan,0.75
Egypt-South Sudan,0.5
Equatorial Guinea-South Sudan,0.3333333333333333
Ethiopia-South Sudan,0.0
Gabon-South Sudan,0.0
Gambia-South Sudan,0.0
Jordan-South Sudan,0.5
Kenya-South Sudan,0.0
Malawi-South Sudan,0.5
Mali-South Sudan,0.0
Mauritania-South Sudan,0.0
Mozambique-South Sudan,0.0
Senegal-South Sudan,0.0
Seychelles-South Sudan,1.0
Sierra Leone-South Sudan,0.5
South Africa-South Sudan,0.0
Albania-Spain,1.0
Algeria-Spain,0.5
Andorra-Spain,1.0
Argentina-Spain,0.38461538461538464
Armenia-Spain,1.0
Australia-Spain,0.5
Austria-Spain,0.5333333333333333
Azerbaijan-Spain,0.5
Belarus-Spain,1.0
Belgium-Spain,0.5238095238095238
Bolivia-Spain,1.0
Bosnia and Herzegovina-Spain,0.7142857142857143
Brazil-Spain,0.2222222222222222
Bulgaria-Spain,0.8333333333333334
Canada-Spain,1.0
Chile-Spain,0.8
China-Spain,1.0
Colombia-Spain,0.3333333333333333
Costa Rica-Spain,0.6666666666666666
Croatia-Spain,0.5
Cyprus-Spain,0.8888888888888888
Czechia-Spain,0.4444444444444444
Denmark-Spain,0.7058823529411765
East Germany-Spain,0.0
Ecuador-Spain,1.0
Egypt-Spain,0.5
El Salvador-Spain,0.5
England-Spain,0.37037037037037035
Equatorial Guinea-Spain,0.5
Estonia-Spain,1.0
Faroe Islands-Spain,1.0
Finland-Spain,0.5714285714285714
France-Spain,0.4594594594594595
Georgia-Spain,0.8888888888888888
Germany-Spain,0.3076923076923077
Greece-Spain,0.6363636363636364
Haiti-Spain,0.5
Honduras-Spain,0.0
Hungary-Spain,0.4166666666666667
Iceland-Spain,0.6666666666666666
Iran-Spain,0.5
Iraq-Spain,0.5
Ireland-Spain,0.56
Israel-Spain,0.8
Italy-Spain,0.325
Ivory Coast-Spain,0.5
Japan-Spain,1.0
Jordan-Spain,0.5
Kosovo-Spain,1.0
Latvia-Spain,0.6666666666666666
Liechtenstein-Spain,1.0
Lithuania-Spain,0.8333333333333334
Luxembourg-Spain,1.0
Malta-Spain,1.0
Mexico-Spain,0.7142857142857143
Morocco-Spain,0.6666666666666666
Netherlands-Spain,0.35714285714285715
New Zealand-Spain,0.5
Nigeria-Spain,0.0
North Macedonia-Spain,1.0
Northern Ireland-Spain,0.6111111111111112
Norway-Spain,0.6666666666666666
Panama-Spain,0.5
Paraguay-Spain,0.3333333333333333
Peru-Spain,1.0
Poland-Spain,0.8
Portugal-Spain,0.425
Puerto Rico-Spain,0.5
Romania-Spain,0.35294117647058826
Russia-Spain,0.5454545454545454
San Marino-Spain,1.0
Saudi Arabia-Spain,1.0
Scotland-Spain,0.42857142857142855
Serbia-Spain,0.43478260869565216
Slovakia-Spain,0.6666666666666666
Slovenia-Spain,1.0
South Africa-Spain,1.0
South Korea-Spain,0.6
Afghanistan-Sri Lanka,0.14285714285714285
Bahrain-Sri Lanka,0.0
Bangladesh-Sri Lanka,0.21052631578947367
Bhutan-Sri Lanka,0.7142857142857143
Brunei-Sri Lanka,0.5
Cambodia-Sri Lanka,0.25
China-Sri Lanka,0.0
East Germany-Sri Lanka,0.5
East Timor-Sri Lanka,0.5
Guam-Sri Lanka,0.5
Hong Kong-Sri Lanka,0.0
India-Sri Lanka,0.1
Indonesia-Sri Lanka,0.0
Iran-Sri Lanka,0.0
Iraq-Sri Lanka,0.5
Israel-Sri Lanka,0.0
Japan-Sri Lanka,0.0
Jordan-Sri Lanka,0.5
Kyrgyzstan-Sri Lanka,0.5
Laos-Sri Lanka,0.2857142857142857
Lebanon-Sri Lanka,0.25
Macao-Sri Lanka,0.0
Malaysia-Sri Lanka,0.1111111111111111
Maldives-Sri Lanka,0.08333333333333333
Mongolia-Sri Lanka,1.0
Myanmar-Sri Lanka,0.2222222222222222
Nepal-Sri Lanka,0.3333333333333333
North Korea-Sri Lanka,0.0
Oman-Sri Lanka,0.0
Pakistan-Sri Lanka,0.3888888888888889
Palestine-Sri Lanka,0.5
Papua New Guinea-Sri Lanka,0.5
Philippines-Sri Lanka,0.3333333333333333
Qatar-Sri Lanka,0.0
Saudi Arabia-Sri Lanka,0.0
Seychelles-Sri Lanka,0.3333333333333333
Singapore-Sri Lanka,0.2
South Korea-Sri Lanka,0.0
Anguilla-St Vincent & Grenadines,1.0
Antigua and Barbuda-St Vincent & Grenadines,0.3
Aruba-St Vincent & Grenadines,1.0
Bahamas-St Vincent & Grenadines,0.5
Barbados-St Vincent & Grenadines,0.22727272727272727
Belize-St Vincent & Grenadines,0.2
Bermuda-St Vincent & Grenadines,0.6666666666666666
Bonaire-St Vincent & Grenadines,0.5
British Virgin Islands-St Vincent & Grenadines,0.8333333333333334
Canada-St Vincent & Grenadines,0.0
Cayman Islands-St Vincent & Grenadines,0.0
Costa Rica-St Vincent & Grenadines,0.0
Cuba-St Vincent & Grenadines,0.25
Curaçao-St Vincent & Grenadines,0.6
Dominica-St Vincent & Grenadines,0.5151515151515151
Dominican Republic-St Vincent & Grenadines,0.5
El Salvador-St Vincent & Grenadines,0.0
French Guiana-St Vincent & Grenadines,0.5
Grenada-St Vincent & Grenadines,0.34146341463414637
Guadeloupe-St Vincent & Grenadines,0.4444444444444444
Guatemala-St Vincent & Grenadines,0.0
Guyana-St Vincent & Grenadines,0.42857142857142855
Haiti-St Vincent & Grenadines,0.0
Honduras-St Vincent & Grenadines,0.0
Jamaica-St Vincent & Grenadines,0.1
Martinique-St Vincent & Grenadines,0.35
Mexico-St Vincent & Grenadines,0.0
Montserrat-St Vincent & Grenadines,1.0
Nicaragua-St Vincent & Grenadines,0.3333333333333333
Puerto Rico-St Vincent & Grenadines,1.0
Saint Kitts and Nevis-St Vincent & Grenadines,0.42857142857142855
Saint Lucia-St Vincent & Grenadines,0.4411764705882353
Sint Maarten-St Vincent & Grenadines,0.5
Algeria-Sudan,0.2
Angola-Sudan,0.0
Bahrain-Sudan,0.3333333333333333
Bangladesh-Sudan,0.5
Benin-Sudan,0.4
Bulgaria-Sudan,0.5
Burkina Faso-Sudan,1.0
Burundi-Sudan,0.6666666666666666
Cameroon-Sudan,0.375
Central African Republic-Sudan,0.5
Chad-Sudan,0.7272727272727273
China-Sudan,0.5
Congo-Sudan,0.5714285714285714
DR Congo-Sudan,0.2727272727272727
Djibouti-Sudan,0.5
East Germany-Sudan,0.5
Egypt-Sudan,0.11538461538461539
Equatorial Guinea-Sudan,0.0
Eritrea-Sudan,0.5
Eswatini-Sudan,1.0
Ethiopia-Sudan,0.391304347826087
Gabon-Sudan,0.0
Ghana-Sudan,0.21428571428571427
Guinea-Bissau-Sudan,0.25
Guinea-Sudan,0.0
Iran-Sudan,0.5
Iraq-Sudan,0.0
Ivory Coast-Sudan,0.1
Jordan-Sudan,0.0
Kenya-Sudan,0.4375
Kuwait-Sudan,0.0
Lebanon-Sudan,0.4
Lesotho-Sudan,0.0
Liberia-Sudan,0.5
Libya-Sudan,0.4117647058823529
Madagascar-Sudan,0.5
Malawi-Sudan,0.0
Mali-Sudan,0.3333333333333333
Mauritania-Sudan,0.5
Mauritius-Sudan,1.0
Moldova-Sudan,0.5
Morocco-Sudan,0.14285714285714285
Mozambique-Sudan,0.6666666666666666
Myanmar-Sudan,0.5
New Zealand-Sudan,0.5
Niger-Sudan,0.6666666666666666
Nigeria-Sudan,0.1875
North Yemen-Sudan,0.5
Oman-Sudan,0.375
Pakistan-Sudan,0.5
Palestine-Sudan,0.5714285714285714
Qatar-Sudan,0.0
Russia-Sudan,0.5
Rwanda-Sudan,0.25
Saudi Arabia-Sudan,0.0
Senegal-Sudan,0.0
Seychelles-Sudan,1.0
Sierra Leone-Sudan,1.0
Somalia-Sudan,0.8571428571428571
South Africa-Sudan,0.0
South Korea-Sudan,0.5
South Sudan-Sudan,0.25
Sri Lanka-Sudan,0.5
Anguilla-Suriname,0.5
Antigua and Barbuda-Suriname,0.75
Aruba-Suriname,0.4
Barbados-Suriname,0.3076923076923077
Bermuda-Suriname,0.75
Bonaire-Suriname,0.8
British Virgin Islands-Suriname,1.0
Canada-Suriname,0.0
Cayman Islands-Suriname,1.0
Costa Rica-Suriname,0.0
Cuba-Suriname,0.125
Curaçao-Suriname,0.3125
Denmark-Suriname,0.5
Dominica-Suriname,0.8333333333333334
Dominican Republic-Suriname,0.0
El Salvador-Suriname,0.18181818181818182
French Guiana-Suriname,0.6304347826086957
Grenada-Suriname,0.3333333333333333
Guadeloupe-Suriname,0.29411764705882354
Guatemala-Suriname,0.16666666666666666
Guyana-Suriname,0.5801526717557252
Haiti-Suriname,0.3076923076923077
Honduras-Suriname,0.0
India-Suriname,1.0
Jamaica-Suriname,0.25
Martinique-Suriname,0.25
Mexico-Suriname,0.0
Montserrat-Suriname,1.0
Netherlands-Suriname,0.5
Nicaragua-Suriname,0.5
Nigeria-Suriname,0.5
Panama-Suriname,0.5
Puerto Rico-Suriname,0.0
Saint Kitts and Nevis-Suriname,0.0
Saint Lucia-Suriname,0.5
St Vincent & Grenadines-Suriname,0.2222222222222222
Albania-Sweden,0.6
Algeria-Sweden,0.8
Argentina-Sweden,0.5
Armenia-Sweden,0.5
Australia-Sweden,0.25
Austria-Sweden,0.32432432432432434
Azerbaijan-Sweden,0.8
Bahrain-Sweden,0.5
Barbados-Sweden,0.5
Belarus-Sweden,1.0
Belgium-Sweden,0.29411764705882354
Bosnia and Herzegovina-Sweden,0.5
Botswana-Sweden,0.5
Brazil-Sweden,0.13333333333333333
Bulgaria-Sweden,0.7333333333333333
Cameroon-Sweden,0.5
Chile-Sweden,0.0
China-Sweden,0.5
Colombia-Sweden,0.0
Costa Rica-Sweden,0.0
Croatia-Sweden,0.2
Cuba-Sweden,0.5
Cyprus-Sweden,0.8
Czechia-Sweden,0.21052631578947367
Denmark-Sweden,0.42592592592592593
East Germany-Sweden,0.2
Ecuador-Sweden,0.0
Egypt-Sweden,0.6666666666666666
England-Sweden,0.28
Estonia-Sweden,0.8636363636363636
Faroe Islands-Sweden,0.75
Finland-Sweden,0.7555555555555555
France-Sweden,0.2727272727272727
Georgia-Sweden,1.0
Germany-Sweden,0.3333333333333333
Greece-Sweden,0.25
Hong Kong-Sweden,0.5
Hungary-Sweden,0.37777777777777777
Iceland-Sweden,0.6875
Indonesia-Sweden,0.5
Iran-Sweden,0.5
Ireland-Sweden,0.5
Israel-Sweden,0.5454545454545454
Italy-Sweden,0.2916666666666667
Ivory Coast-Sweden,0.5
Jamaica-Sweden,0.0
Japan-Sweden,0.4
Jordan-Sweden,0.5
Kazakhstan-Sweden,1.0
Kosovo-Sweden,0.75
Latvia-Sweden,0.625
Liechtenstein-Sweden,1.0
Lithuania-Sweden,1.0
Luxembourg-Sweden,0.8333333333333334
Malaysia-Sweden,0.5
Malta-Sweden,1.0
Mexico-Sweden,0.5
Moldova-Sweden,1.0
Montenegro-Sweden,0.5
Netherlands-Sweden,0.3333333333333333
New Zealand-Sweden,0.5
Nigeria-Sweden,1.0
North Korea-Sweden,0.5
North Macedonia-Sweden,1.0
Northern Ireland-Sweden,0.42857142857142855
Norway-Sweden,0.5412844036697247
Oman-Sweden,0.5
Paraguay-Sweden,0.0
Peru-Sweden,0.5
Poland-Sweden,0.5714285714285714
Portugal-Sweden,0.35
Qatar-Sweden,0.0
Romania-Sweden,0.4
Russia-Sweden,0.32142857142857145
San Marino-Sweden,1.0
Saudi Arabia-Sweden,1.0
Scotland-Sweden,0.45454545454545453
Senegal-Sweden,0.5
Serbia-Sweden,0.3333333333333333
Singapore-Sweden,0.5
Slovakia-Sweden,0.42857142857142855
Slovenia-Sweden,0.4
South Africa-Sweden,0.0
South Korea-Sweden,0.5
Spain-Sweden,0.23529411764705882
Albania-Switzerland,0.8333333333333334
Algeria-Switzerland,1.0
Andorra-Switzerland,1.0
Argentina-Switzerland,0.0
Australia-Switzerland,0.5
Austria-Switzerland,0.2727272727272727
Azerbaijan-Switzerland,0.0
Belarus-Switzerland,1.0
Belgium-Switzerland,0.3333333333333333
Bolivia-Switzerland,0.5
Bosnia and Herzegovina-Switzerland,0.5
Brazil-Switzerland,0.2222222222222222
Bulgaria-Switzerland,0.45454545454545453
Cameroon-Switzerland,0.5
Canada-Switzerland,0.5
Chile-Switzerland,0.6666666666666666
China-Switzerland,0.5
Colombia-Switzerland,0.3333333333333333
Costa Rica-Switzerland,0.5
Croatia-Switzerland,0.3333333333333333
Cyprus-Switzerland,0.5714285714285714
Czechia-Switzerland,0.25
Denmark-Switzerland,0.14285714285714285
East Germany-Switzerland,0.0
Ecuador-Switzerland,0.5
Egypt-Switzerland,0.5
England-Switzerland,0.125
Estonia-Switzerland,1.0
Faroe Islands-Switzerland,1.0
Finland-Switzerland,0.6
France-Switzerland,0.3333333333333333
Georgia-Switzerland,0.6666666666666666
Germany-Switzerland,0.14814814814814814
Ghana-Switzerland,0.5
Gibraltar-Switzerland,1.0
Greece-Switzerland,0.5714285714285714
Honduras-Switzerland,0.0
Hungary-Switzerland,0.2391304347826087
Iceland-Switzerland,0.8571428571428571
Ireland-Switzerland,0.3333333333333333
Israel-Switzerland,0.375
Italy-Switzerland,0.12903225806451613
Ivory Coast-Switzerland,0.0
Jamaica-Switzerland,1.0
Japan-Switzerland,0.0
Kenya-Switzerland,0.5
Kosovo-Switzerland,0.25
Latvia-Switzerland,0.75
Liechtenstein-Switzerland,1.0
Lithuania-Switzerland,1.0
Luxembourg-Switzerland,0.7692307692307693
Malta-Switzerland,0.8333333333333334
